komentar;value;clean_text;sentiment;sentiment_label
Tolong grafik smoothnya diturunin lagi,grafik smooth makin hari makin tajam aja,jadi berat banget di hp gw padahal g85...tolong jangan buat game ini hanya untuk pemilik hp up to 5jt;1;tolong grafik smoothnya diturunin lagigrafik smooth tajam ajajadi berat banget hp gw g85tolong game pemilik hp up to 5jt;0;netral
Gamenya bagus, gameplay menarik, grafik bagus dan eventnya juga sangat menarik untuk dimainkan, kadang ada bug yang menggangu gameplay contohnya karakter jalannya lambat. Saya kasih bintang 4 dulu. Tolong segera diperbaiki bug yang menggangu;4;gamenya bagus gameplay menarik grafik bagus eventnya menarik dimainkan kadang bug menggangu gameplay contohnya karakter jalannya lambat kasih bintang 4 tolong diperbaiki bug menggangu;0;netral
Semakin update terbaru makin lag parah. Saya akui hp kentang GK sebagus hp yg pro. Grafis juga banyak yg GK bisa di setting di reno7 Harus pakai app tambahan.;5;update terbaru lag parah akui hp kentang sebagus hp pro grafis setting reno7 pakai app tambahan;-34;negatif
Game favorit udah bertahun² main ini setiap hari. Tapi masih banyak bug yang harus diperbaiki disetiap season ya. PR nya masih banyak...;5;game favorit udah bertahun² main bug diperbaiki disetiap season ya pr nya;0;netral
Kenapa tiap update selalu ada yang terhapus skin² dan peta² nya. Tolong diperbaiki ya, jika sudah. Bintang 5 menunggu mu;3;update terhapus skin² peta² nya tolong diperbaiki ya bintang 5 menunggu mu;0;netral
Setelah apdet jaringannya ko ilang² Mulu makin gajelas banget, padahal pas di coba main ml enak² aja ga ada gangguan, giliran main pubg sinyalnya ilang² Mulu,;1;apdet jaringannya ko ilang² mulu gajelas banget pas coba main ml enak² aja ga gangguan giliran main pubg sinyalnya ilang² mulu;0;netral
Update 2.8 sekaran untuk hp ram 3 ke bawah menerima jaringan yang sangat lag server yang tidak merespon dan memakan banyak gb mohon di perbaiki jaringan nya????;1;update 28 sekaran hp ram 3 menerima jaringan lag server merespon memakan gb mohon perbaiki jaringan nya;-34;negatif
Ini knp ya min setelah update kok antialiasing nya bug padahal udah 4x antialiasing sebelum nya bisa seakarang kok gabisa udh di ganti ke 4x tetep burik;2;knp ya min update antialiasing nya bug udah 4x antialiasing nya seakarang gabisa udh ganti 4x tetep burik;0;netral
Jadi males main pubg.. Update trus grafik nya kek gitu aja.. Update HD blm lgi update sumber daya nya kalo di total kan Malah nambah 1GB terus.. knpa gk sekalian update 100GB;1;males main pubg update trus grafik nya kek gitu aja update hd blm lgi update sumber daya nya kalo total nambah 1gb knpa update 100gb;0;netral
Sering banget low respon, malah di suruh login ulang, hampir setiap main di suruh login ulang. Perbaikiii pleaseee;2;banget low respon suruh login ulang main suruh login ulang perbaikiii pleaseee;-2732;negatif
bug : sehabis mendarat dari pesawat berlari menjadi sangat lambat seperti jalan di air, meski joystick menunjukkan saya sedang sprint tapi tetap saja larinya lambat, karakternnya juga tidak melakukan animasi sprint. Saya juga sudah mencoba berbagai cara, dari lompat², prone, crouch, sampai relog tapi sama saja.;1;bug sehabis mendarat pesawat berlari lambat jalan air joystick sprint larinya lambat karakternnya animasi sprint mencoba lompat² prone crouch relog;1779;positif
Update baru nya sangat bagus,tapi saya cuma mau kasih saran sedikit: 1.tolong ?? event gratis nya diperbanyak kin 2.tolong ?? fragmen kristal merahnya untuk kombinasi nya di kurangi lah.misalnya cuma 20 fragmen Hanya itu saran saya,kalo dikabulkan saya kasih bintang 5 deh(?????)oke.Terima kasih ????;3;update nya bagustapi kasih saran 1tolong event gratis nya diperbanyak kin 2tolong fragmen kristal merahnya kombinasi nya kurangi lahmisalnya 20 fragmen saran sayakalo dikabulkan kasih bintang 5 dehoketerima kasih;516;positif
Kenapa selalu klo update harus download resources ulang, banyak lagi. Klo emng ada event download resources event aja lah masa sampe download ulang all resources;1;klo update download resources ulang klo emng event download resources event aja sampe download ulang all resources;0;netral
Kapan update android 60 fps padahal sudah support 60 fps, tetapi hanya bisa di 20 fps... Tolong jawabannya, Terima kasih.;3;update android 60 fps support 60 fps 20 fps tolong jawabannya terima kasih;4019;positif
tolong yaa lebih di pay attention again,versi kali in tuh bener bener ngebug bgtttt,sering lag juga,If possible, please improve it further,itu sangat menganggu player.;1;tolong yaa pay attention againversi kali in tuh bener bener ngebug bgttttsering lag jugaif possible please improve it furtheritu menganggu player;34;positif
Event yg sekarang tombol meluncurnya ga bisa di pindahin apa ya .. kepencet Mulu .. udah di setting tapi ga ada ...;2;event tombol meluncurnya ga pindahin ya kepencet mulu udah setting ga;0;netral
Tahun ke tahun game ini akan ada di peringkat kebawah. Cobalah membuat game yg natural aja. Jangan sampe kelihatan fantasti. Uc jangan terlalu mahal. Dan janga pelit bagi skin premium. Tidak kaya pubgkr;1;game peringkat kebawah cobalah game natural aja sampe fantasti uc mahal janga pelit skin premium kaya pubgkr;3612;positif
Game nya bagus tapi ko pas saya menang Kil banyak ko point' nya malah turun bukannya naik harus nya klo Menang tuh point' nya di naikin bukan di turunin,tolong di perbaiki lagi.;2;game nya bagus ko pas menang kil ko point nya turun nya klo menang tuh point nya naikin turunintolong perbaiki;0;netral
makin kesini makin susah,, match nya sering hilang,,pelayer suka gak bisa lari cepat di livik,, sering gak bisa di ambil senjata nya kalu d livik,;2;kesini susah match nya hilangpelayer suka gak lari cepat livik gak ambil senjata nya kalu d livik;0;netral
Coba temukan solusi jaringan untuk HP kentang ram 4 dong. Jangan terlalu full HD PRO bang, kasihan juga kita yang HP masih pas-pas'an??????;2;coba temukan solusi jaringan hp kentang ram 4 full hd pro bang kasihan hp paspasan;0;netral
Minus Yg paling sering saya alami dari dulu sampai sekarang adalah masalah saat baru turun bangunan tidak terlihat dan lag parah saat turun ditempat ramai enemi;2;minus alami turun bangunan lag parah turun ditempat ramai enemi;-34;negatif
Tod tolong kualitas lootingannya di bagusin terus yang adil gitu jangan pilih kasih kasian player yang serius main jadi tumbal player sampah. Makasih sudah memperbaiki fps game;4;tod tolong kualitas lootingannya bagusin adil gitu pilih kasih kasian player serius main tumbal player sampah makasih memperbaiki fps game;0;netral
Tolong perbaiki ngeprame nya apa lagi pas ada musuh ngeprame nya minta ampun sehingga bermainpun jadi terganggu kalau seperti ini terus bisa bisa fubg kembali sepi;1;tolong perbaiki ngeprame nya pas musuh ngeprame nya ampun bermainpun terganggu fubg sepi;0;netral
Kenapa saya tidak bisa masuk padahal saya seorang peo player .... ketika ditengah permainan tiba-tiba force close....dan setelah itu tidak bisa masuk lagi.....apa solusinya;5;masuk peo player ditengah permainan tibatiba force closedan masuk lagiapa solusinya;0;netral
Tolong perbaiki frame drop in game jngn cuma bisa buat game doang kita update sampai 11gb an malah masih frame drop. Dah pakai IPad sinyal aman 20ms tapi frame drop;1;tolong perbaiki frame drop in game jngn game doang update 11gb an frame drop dah pakai ipad sinyal aman 20ms frame drop;-6486;negatif
Saat bertemu dengan musuh, terjadi leg, dan sinyal hilang seketika. Membuat permainan tidak nyaman. Tolong di atasi segera.;1;bertemu musuh leg sinyal hilang permainan nyaman tolong atasi;0;netral
Game makin lama makin p2w Banyak bug juga untuk hp yg ga sesuai standar min chipset 600sdg ke atas di bawah nya FC Dan mungkin 2 -3 thun lagi sepi;3;game p2w bug hp ga sesuai standar min chipset 600sdg nya fc 2 3 thun sepi;0;netral
Mau kasih nilai lagi terhadap gamenya... Yaitu tentang peformanya, udah lumayan stabil sih, tapi bugnya masih saja belum diperbaiki... Mulai dari bug sprint, layar hitam waktu di battlefield dll... Tolonglah Level Infinite, masalah yg sebelumnya cepat² di perbaiki, kasihan kami para² player pubg mobile merasa tidak nyaman memainkannya karena masih ada kendala didalam game tersebut... Sejauh ini cuman ada penambahan satu bintang buat update-an pubg mobile 3/5;3;kasih nilai gamenya peformanya udah lumayan stabil sih bugnya diperbaiki bug sprint layar hitam battlefield dll tolonglah level infinite cepat² perbaiki kasihan para² player pubg mobile nyaman memainkannya kendala didalam game cuman penambahan bintang updatean pubg mobile 35;-3818;negatif
Bru aja di update buat main tombol2 buat nembak dll gk bisa di pencet semua,, pdhl sinyal bagus bgt,, pngen uninstall aja ni game lma2 bikin emosi;1;bru aja update main tombol2 nembak dll pencet pdhl sinyal bagus bgt pngen uninstall aja ni game lma2 bikin emosi;0;netral
Over all udh bagus,mulai dari gameplaynya,grafik nya,hanya satu yang kurang,gerakan karakter player lain sangat kaku,gerakan nya seperti 5 fps,padahal fps udh di setting ke smooth extreme/60 fps.kenapa gerakan karakter player lain masih kaku? Padahal saya punya device yang mendukung,tolong di perbaiki lagi developer????;4;over all udh bagusmulai gameplaynyagrafik nyahanya kuranggerakan karakter player kakugerakan nya 5 fpspadahal fps udh setting smooth extreme60 fpskenapa gerakan karakter player kaku device mendukungtolong perbaiki developer;0;netral
Udah gapernah login lagi terakhir gw main toson patahnya minta ampun dari situ gw udah males main soalnya ni developer ga merhatiin hp playernya dari tahun 2019 minimal ada usaha dikitlah bikin grafik super smooth jangan cuma mikirin event;3;udah gapernah login gw main toson patahnya ampun situ gw udah males main ni developer ga merhatiin hp playernya 2019 minimal usaha dikitlah bikin grafik super smooth mikirin event;5994;positif
"Makin kesini PUBGM makin banyak masalah di dalam in game. Macet, ngefrezze, patah2, ketemu musuh ping langsung naik, layar nggak bisa di gerakin, gyri delay, analog gerak nggak bisa di sentuh dll. Season kemarin kyaknya aman2 aja. Tolong dong pihak PUBGM segera memperbaikinya. Dan juga agak di kurangin lah MB PUBGMnya makin berat jga. Terimakasih...;";2;kesini pubgm in game macet ngefrezze patah2 ketemu musuh ping langsung layar nggak gerakin gyri delay analog gerak nggak sentuh dll season kemarin kyaknya aman2 aja tolong pubgm memperbaikinya kurangin mb pubgmnya berat jga terimakasih;-3182;negatif
Hadeh , update apaan ni . Lag,bug,forceclose,stuck masih ada malah tambah parah update nya kek useless sih cuma fokus event aja ini.PARAH;1;hadeh update ni lagbugforceclosestuck parah update nya kek useless sih fokus event aja iniparah;-4215;negatif
Dari segi gameplay sangat bagus tapi saat berhadapan dengan musuh damage musuh hanya 1 hit langsung mati tolong di perbaiki;1;segi gameplay bagus berhadapan musuh damage musuh 1 hit langsung mati tolong perbaiki;-4939;negatif
Sinyal bagus tapi pas main mlh jadi jelek tolol. Ini yang kedua kalinya tolong kalo sinyal bagus jadi jelek di game gimana ini sudah rusak apa gimana ni pubg sekarang gblk;1;sinyal bagus pas main mlh jelek tolol kalinya tolong kalo sinyal bagus jelek game gimana rusak gimana ni pubg gblk;0;netral
Mantap lah ini versi poco m5 gak bisa stabil fpsnya di HD itu aja sih kekurangan nya selebihnya oke dan ini game battle royale dengan map terluas menurut gue the best;5;mantap versi poco m5 gak stabil fpsnya hd aja sih kekurangan nya selebihnya oke game battle royale map terluas gue the best;3818;positif
Saya kok belom bisa merasakan update? Padahal aku pakai redmi note 8, malah punya temenku yg redmi note 4a malah udah dapat pembaruan. Tolong jangan pilih kasih tencent;3;belom merasakan update pakai redmi note 8 temenku redmi note 4a udah pembaruan tolong pilih kasih tencent;0;netral
Update sekarang gak banget bikin hp cepat panas dan bug keluar sendiri tolong dong perbaiki padahal udah pake hp ram 6 masih aja lah;1;update gak banget bikin hp cepat panas bug tolong perbaiki udah pake hp ram 6 aja;0;netral
Sering ngebag, padahal HP dengan jaringan sudah support,masasih lagi ngeras musuh malah keluar gem, pubg murahan atau ada yg ngechet kalau akhir zona ketika di ras malah keluar gem kan kalah terus dong kitanya, gem bikin emosi;1;ngebag hp jaringan supportmasasih ngeras musuh gem pubg murahan ngechet zona ras gem kalah kitanya gem bikin emosi;0;netral
Sya berusaha masuk namun gagal di karenakan ganguan jaringan akan tetapi jaringan saya TDK kenapa2..trus di suruh update terbaru semua SDH di update tpi tetap sja tdk bisa masuk;2;sya berusaha masuk gagal karenakan ganguan jaringan jaringan tdk kenapa2trus suruh update terbaru sdh update tpi sja tdk masuk;0;netral
Tolong bug sprint nya di benerin masa setiap match selalu sprint nya error,di pencet sprint malah kayak jalan biasa benerin dong secepatnya menggangu pemain soalnya;3;tolong bug sprint nya benerin match sprint nya errordi pencet sprint kayak jalan benerin secepatnya menggangu pemain;0;netral
Saya berpendapat bahwa game PUBG Emang menegangkan dan seru tapi jangan membuat event yang bersangkutan dengan anime lah?kaya FREE FIRE Ama MOBILE LEGENDS Aja pokoknya eventnya kaya collab dengan transformers,ultraman ataupun dengan karakter dar game resident evil gitu;5;berpendapat game pubg emang menegangkan seru event bersangkutan anime lahkaya free fire ama mobile legends aja pokoknya eventnya kaya collab transformersultraman karakter dar game resident evil gitu;-5423;negatif
Setelah apdate, Malah banyak bug, masuk di map manapun gk bisa main, tombol scop gk berfungsi.;5;apdate bug masuk map manapun main tombol scop berfungsi;0;netral
Setiap kali selalu mengunduh,, apa ada yg masih kurang untuk di unduh..?? Belakangan ini udah 9GB dataku habis untuk unduh2 terus..;1;kali mengunduh unduh udah 9gb dataku habis unduh2;0;netral
"Semenjak update ke versi 2.8 kok tidak bisa lobi ke game padahal jaringannya oke"" aja kok malah tidak bisa masuk tolon di perbaiki masalah ini";3;semenjak update versi 28 lobi game jaringannya oke aja masuk tolon perbaiki;0;netral
Kocakkk ini bug atau apa ya gue kok gabisa lari, gabisa looting, kalo nembak sekali nembak terus sampe peluru habis, kalau dah mati gabisa keluar game. Tolong diperbaiki tencent??;1;kocakkk bug ya gue gabisa lari gabisa looting kalo nembak nembak sampe peluru habis dah mati gabisa game tolong diperbaiki tencent;0;netral
katanya sudah diperbaiki bug nya tapi sampai sekarang tetap tidak bisa join game padahal sinyal lancar, tidak ada yang diperbaiki hoax, sampai sekarang masih tidak bisa masuk;1;diperbaiki bug nya join game sinyal lancar diperbaiki hoax masuk;258;positif
